Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
7996,6,35,5,1,81,1,37,6,4,40,addicted
7997,3,30,1,0,37,0,36,9,2,36,not addicted
7998,7,22,1,1,45,2,24,3,4,25,not addicted
7999,8,21,1,0,56,1,30,11,5,25,not addicted
8000,8,34,2,0,78,2,28,5,5,26,addicted
8001,1,26,2,2,51,1,33,6,0,27,not addicted
8002,10,18,1,1,39,1,44,7,7,20,not addicted
8003,8,27,0,1,53,0,34,4,5,27,not addicted
8004,10,40,2,0,76,3,43,4,6,25,addicted
8005,2,29,0,1,49,1,23,4,0,33,not addicted
8006,8,41,2,1,54,1,42,6,5,29,addicted
8007,8,40,0,0,80,1,23,4,5,26,addicted
8008,7,25,2,1,44,0,53,3,5,15,not addicted
8009,2,26,2,0,61,0,39,3,1,19,not addicted
8010,1,19,2,1,48,1,27,7,0,27,not addicted
8011,11,36,2,0,70,1,24,6,7,29,addicted
8012,9,25,1,2,54,2,35,6,6,30,not addicted
8013,9,32,2,2,75,2,26,8,6,28,addicted
8014,3,18,2,0,48,0,27,9,2,31,not addicted
8015,2,28,1,2,52,1,19,4,0,24,not addicted
8016,4,36,1,1,66,0,23,5,3,30,addicted
8017,2,37,0,0,46,0,52,6,1,23,not addicted
8018,2,24,3,1,65,1,20,8,0,27,not addicted
8019,2,28,1,1,50,0,31,7,0,30,not addicted
8020,1,27,0,2,42,1,45,8,0,20,not addicted
8021,6,38,1,1,67,1,24,4,4,33,addicted
8022,3,25,1,0,47,0,20,6,2,20,not addicted
8023,9,45,1,3,66,0,28,5,6,31,addicted
8024,5,33,0,2,68,0,39,0,4,24,addicted
8025,8,46,1,2,76,2,22,3,5,35,addicted
8026,3,22,2,0,51,1,54,3,2,31,not addicted
8027,9,34,4,2,75,0,30,6,6,29,addicted
8028,4,34,2,2,65,3,37,5,3,40,addicted
8029,6,24,2,1,46,1,43,9,4,19,not addicted
8030,7,34,2,3,75,1,20,5,5,25,addicted
8031,8,33,3,1,73,0,16,8,5,30,addicted
8032,7,31,1,1,50,2,27,7,4,30,not addicted
8033,2,26,2,1,58,2,38,8,1,23,not addicted
8034,4,31,2,0,66,1,41,6,3,28,addicted
8035,5,33,3,1,64,2,27,6,3,30,addicted
8036,3,23,0,0,49,0,48,10,2,24,not addicted
8037,4,28,1,2,59,2,42,5,3,33,addicted
8038,2,26,2,1,48,0,31,5,1,28,not addicted
8039,7,32,2,1,69,2,33,7,4,25,addicted
8040,9,46,3,1,68,0,44,5,6,28,addicted
8041,7,36,5,3,76,1,35,4,5,36,addicted
8042,5,30,1,1,49,0,53,8,4,21,not addicted
8043,5,36,3,0,62,3,20,6,3,35,addicted
8044,12,26,1,3,68,0,28,4,8,28,addicted
8045,2,27,0,1,53,0,52,5,0,25,not addicted
8046,10,31,1,2,78,2,27,5,7,32,addicted
8047,9,27,2,2,58,2,41,4,6,25,not addicted
8048,4,24,1,0,45,1,23,8,3,21,not addicted
8049,8,30,1,3,63,0,25,9,5,18,addicted
8050,10,41,2,1,70,2,20,5,7,26,addicted
8051,4,38,0,0,69,1,39,7,3,29,addicted
8052,7,23,0,0,38,0,22,4,5,20,not addicted
8053,4,28,1,1,51,1,50,8,3,33,not addicted
8054,9,32,2,0,71,1,25,7,6,23,addicted
8055,6,37,0,2,75,0,29,8,4,28,addicted
8056,2,30,0,0,47,0,53,7,1,18,not addicted
8057,12,38,3,2,74,3,37,4,9,35,addicted
8058,4,38,0,1,70,2,20,4,3,39,addicted
8059,5,34,1,0,50,0,31,4,4,26,not addicted
8060,11,37,1,2,75,0,22,4,7,31,addicted
8061,9,23,1,1,52,0,40,7,6,22,not addicted
8062,9,39,3,1,63,1,42,7,6,26,addicted
8063,11,30,0,3,65,2,35,6,7,41,addicted
8064,1,22,0,1,46,0,46,9,0,25,not addicted
8065,9,25,0,0,65,1,31,7,6,28,not addicted
8066,12,32,1,0,89,2,36,4,8,21,addicted
8067,8,22,1,0,43,2,45,6,5,28,not addicted
8068,2,25,1,0,55,1,52,4,1,33,not addicted
8069,4,17,1,2,49,1,33,9,3,16,not addicted
8070,11,40,3,3,60,2,25,3,7,27,addicted
8071,3,29,3,2,54,0,34,8,2,30,not addicted
8072,4,35,0,0,49,1,34,7,3,25,not addicted
8073,3,25,1,0,52,0,37,2,2,28,not addicted
8074,3,19,0,1,46,0,34,7,3,23,not addicted
8075,11,43,4,0,79,3,19,7,7,36,addicted
8076,2,21,1,2,40,0,34,8,1,24,not addicted
8077,11,32,2,1,57,2,36,5,7,24,addicted
8078,11,39,2,2,68,2,36,3,7,27,addicted
8079,5,30,2,3,77,1,35,7,3,27,addicted
8080,10,36,1,3,67,2,24,4,7,30,addicted
8081,10,33,3,2,68,1,17,5,6,19,addicted
8082,6,22,2,0,51,1,54,6,4,24,not addicted
8083,8,46,1,0,80,0,23,7,5,32,addicted
8084,4,32,0,1,79,3,21,4,3,27,addicted
8085,11,33,3,2,70,0,24,9,7,29,addicted
8086,7,39,2,3,80,3,28,4,5,49,addicted
8087,10,36,1,0,76,1,44,9,7,31,addicted
8088,8,23,2,3,79,2,38,8,5,36,addicted
8089,9,20,2,1,53,3,24,7,6,27,not addicted
8090,4,17,1,1,49,2,54,5,3,22,not addicted
8091,5,29,1,1,65,0,52,5,3,20,not addicted
8092,8,36,0,1,43,1,35,7,5,19,not addicted
8093,7,33,2,0,82,1,31,5,5,25,addicted
8094,4,24,2,0,45,0,31,6,3,22,not addicted
8095,9,48,2,2,56,2,44,7,5,18,addicted
8096,11,38,0,1,78,2,43,4,7,19,addicted
8097,10,46,3,3,74,2,26,5,6,33,addicted
8098,8,38,2,0,75,1,20,7,5,35,addicted
8099,6,23,1,2,44,0,28,5,4,25,not addicted
8100,7,24,1,0,59,1,44,8,5,20,not addicted
8101,7,30,1,0,46,0,43,6,5,24,not addicted
8102,4,23,1,1,59,1,37,10,3,19,not addicted
8103,5,24,0,2,50,1,30,8,4,32,not addicted
8104,9,40,0,0,80,1,18,7,6,23,addicted
8105,11,47,3,1,80,4,36,7,8,31,addicted
8106,11,33,1,1,75,0,21,4,8,26,addicted
8107,3,26,0,0,51,0,29,3,2,20,not addicted
8108,12,36,3,3,79,0,40,3,8,35,addicted
8109,6,40,3,2,72,3,43,6,4,33,addicted
8110,1,28,3,0,52,0,27,9,0,31,not addicted
8111,4,21,0,0,48,1,34,8,3,16,not addicted
8112,1,19,1,1,41,0,38,6,0,27,not addicted
8113,4,31,0,3,46,1,48,5,3,27,not addicted
8114,7,31,1,1,72,2,40,3,5,38,addicted
8115,3,31,0,2,48,1,32,9,2,21,not addicted
8116,11,37,1,0,69,0,37,6,8,37,addicted
8117,3,14,1,3,62,0,22,5,2,21,not addicted
8118,9,39,1,1,69,2,25,4,6,27,addicted
8119,3,22,1,1,45,1,46,9,2,34,not addicted
8120,11,34,1,0,68,3,16,9,7,30,addicted
8121,4,37,4,2,64,1,37,6,3,42,addicted
8122,8,21,2,0,58,0,20,11,5,20,not addicted
8123,9,39,0,2,79,1,21,5,6,25,addicted
8124,6,26,2,0,45,0,24,6,4,22,not addicted
8125,3,34,2,0,91,0,26,4,2,22,addicted
8126,8,16,0,2,46,1,40,7,5,19,not addicted
8127,5,40,0,3,65,3,20,8,4,28,addicted
8128,7,31,1,1,51,0,46,7,5,22,not addicted
8129,11,24,1,1,66,3,28,4,7,34,addicted
8130,6,40,3,1,73,2,30,4,4,20,addicted
8131,5,13,2,2,43,0,20,7,3,31,not addicted
8132,11,29,1,1,80,0,42,8,7,28,addicted
8133,7,12,2,0,48,0,43,6,4,26,not addicted
8134,4,32,1,0,66,1,31,3,3,31,addicted
8135,11,29,1,1,91,1,33,6,7,42,addicted
8136,5,17,1,0,42,1,42,5,4,24,not addicted
8137,11,32,1,3,64,1,15,3,7,21,addicted
8138,4,23,2,0,48,0,43,4,3,26,not addicted
8139,9,28,0,0,89,0,21,4,6,38,addicted
8140,1,35,1,2,54,1,28,5,0,22,not addicted
8141,7,36,2,3,70,0,25,2,5,28,addicted
8142,9,22,0,0,43,0,28,6,6,24,not addicted
8143,4,25,0,1,50,0,47,5,3,25,not addicted
8144,2,21,1,1,45,0,47,8,0,35,not addicted
8145,2,27,1,1,51,1,29,6,1,21,not addicted
8146,2,23,0,0,45,2,29,5,0,22,not addicted
8147,10,39,0,0,59,2,26,4,6,23,not addicted
8148,4,23,4,0,59,1,49,9,3,22,not addicted
8149,10,27,2,2,51,2,24,5,7,40,addicted
8150,6,25,0,0,57,0,47,6,4,19,not addicted
8151,9,38,1,2,63,1,15,7,6,27,addicted
8152,4,25,1,0,57,1,20,4,3,32,not addicted
8153,1,24,0,1,48,2,39,6,0,21,not addicted
8154,2,32,2,0,55,1,24,4,0,17,not addicted
8155,7,29,2,3,61,1,35,6,5,29,addicted
8156,9,29,1,1,68,1,39,5,6,26,addicted
8157,9,24,1,1,44,0,52,10,6,22,not addicted
8158,11,25,0,0,75,0,24,7,7,25,addicted
8159,4,25,1,1,63,1,39,5,3,33,not addicted
8160,9,36,4,2,69,1,26,0,6,26,addicted
8161,2,27,1,2,56,0,29,6,0,26,not addicted
8162,6,46,2,2,66,2,19,4,4,33,addicted
8163,9,39,3,2,78,2,20,2,6,39,addicted
8164,7,35,1,3,63,2,38,8,5,35,addicted
8165,3,33,1,0,52,1,46,4,1,22,not addicted
8166,12,38,3,2,60,0,38,5,9,36,addicted
8167,12,33,2,2,76,0,18,2,8,27,addicted
8168,5,31,4,3,76,0,34,4,4,24,addicted
8169,1,28,1,2,60,1,31,13,0,26,not addicted
8170,9,17,2,0,54,0,30,9,6,24,not addicted
8171,10,26,3,1,71,2,23,2,6,36,addicted
8172,3,26,2,0,51,0,52,9,2,25,not addicted
8173,11,36,0,0,70,2,28,9,8,25,addicted
8174,9,34,4,2,70,2,37,8,6,23,addicted
8175,11,33,2,1,58,1,32,10,7,25,addicted
8176,10,36,3,1,71,0,44,2,6,23,addicted
8177,2,25,2,1,65,2,43,6,0,20,not addicted
8178,6,26,2,2,50,0,41,7,4,24,not addicted
8179,11,34,1,0,77,1,37,6,8,23,addicted
8180,6,37,0,1,64,0,17,6,5,16,addicted
8181,2,32,0,0,40,1,40,9,0,29,not addicted
8182,4,38,0,0,78,1,18,4,3,34,addicted
8183,1,26,1,1,50,0,42,8,0,32,not addicted
8184,4,27,1,1,53,1,21,5,3,29,not addicted
8185,4,38,2,4,63,1,24,4,3,27,addicted
8186,3,28,1,2,70,3,17,7,2,26,addicted
8187,3,34,3,1,53,1,25,4,2,35,addicted
8188,10,44,1,0,66,1,36,6,6,22,addicted
8189,8,38,0,1,78,1,24,8,5,35,addicted
8190,6,37,2,0,68,0,27,6,4,25,addicted
8191,9,33,0,2,66,0,36,5,6,26,addicted
8192,2,27,1,0,50,0,33,6,1,33,not addicted
8193,1,24,1,1,55,0,51,5,0,19,not addicted
8194,6,22,2,0,61,1,40,8,4,31,not addicted
8195,5,20,2,0,48,1,25,9,3,24,not addicted
8196,5,23,0,3,82,3,33,7,3,26,addicted
8197,7,32,2,2,88,2,20,8,4,23,addicted
8198,10,36,2,3,80,1,42,4,6,38,addicted
8199,8,23,0,2,51,1,42,9,5,26,not addicted
8200,9,32,2,0,67,2,39,3,7,32,addicted
8201,11,23,2,0,67,3,29,6,7,30,addicted
8202,4,18,1,1,52,1,21,6,3,30,not addicted
8203,11,34,4,1,68,0,26,2,8,28,addicted
8204,4,20,2,1,68,0,15,6,3,33,addicted
8205,1,21,3,0,50,0,35,4,0,23,not addicted
8206,11,45,2,2,66,2,27,2,7,27,addicted
8207,9,22,3,0,45,0,28,4,6,33,not addicted
8208,11,33,2,1,64,2,27,5,8,25,addicted
8209,6,20,1,0,62,0,33,7,4,23,not addicted
8210,6,41,0,0,36,1,45,6,4,19,not addicted
8211,8,32,0,0,50,0,24,3,5,17,not addicted
8212,11,35,4,2,68,3,15,9,8,24,addicted
8213,7,22,1,1,56,0,33,4,5,30,not addicted
8214,4,31,2,2,51,0,20,8,3,25,not addicted
8215,2,21,1,1,49,1,21,8,0,31,not addicted
8216,10,23,1,0,58,0,33,5,6,30,not addicted
8217,1,28,2,1,45,2,40,8,0,35,not addicted
8218,4,33,2,0,61,3,43,7,3,21,addicted
8219,9,45,3,2,66,0,21,5,6,23,addicted
8220,9,32,2,0,78,1,20,2,6,28,addicted
8221,10,24,1,0,70,1,40,6,6,40,addicted
8222,12,41,2,0,78,0,23,8,8,29,addicted
8223,2,21,1,0,54,1,22,8,1,22,not addicted
8224,6,22,0,1,50,0,22,5,4,26,not addicted
8225,2,29,1,0,59,0,43,6,1,21,not addicted
8226,3,24,2,1,46,0,24,9,2,32,not addicted
8227,5,37,0,2,74,0,17,5,3,32,addicted
8228,6,34,2,0,90,2,27,5,4,33,addicted
8229,11,28,3,3,79,1,43,5,7,26,addicted
8230,11,42,3,0,62,1,39,6,8,28,addicted
8231,10,27,0,2,64,3,26,5,7,26,addicted
8232,11,40,4,3,80,1,39,5,8,29,addicted
8233,6,40,2,2,71,1,38,6,4,21,addicted
8234,6,40,1,2,59,1,39,6,4,27,addicted
8235,12,34,3,1,74,1,26,6,9,24,addicted
8236,11,37,3,4,68,1,17,9,7,31,addicted
8237,10,26,3,0,48,2,33,6,7,22,not addicted
8238,5,32,4,0,69,0,21,6,3,34,addicted
8239,7,29,2,0,55,0,36,9,5,30,not addicted
8240,4,23,3,3,63,1,34,4,3,33,addicted
8241,8,31,1,1,50,1,24,6,5,34,not addicted
8242,4,24,0,1,47,1,37,10,3,37,not addicted
8243,7,29,2,0,77,2,28,6,4,25,addicted
8244,10,25,2,2,65,2,30,5,7,32,addicted
8245,10,18,2,4,66,2,28,7,7,24,addicted
8246,3,36,1,1,51,0,40,4,2,27,not addicted
8247,4,25,4,3,70,1,19,3,3,20,addicted
8248,10,32,2,2,82,1,18,5,6,26,addicted
8249,10,29,3,2,55,2,35,6,6,34,addicted
8250,3,27,0,0,45,1,39,7,2,22,not addicted
8251,5,31,1,1,78,1,26,8,4,23,addicted
8252,1,25,1,0,48,0,45,4,0,17,not addicted
8253,1,32,0,2,42,1,33,8,0,26,not addicted
8254,11,43,3,3,57,1,39,8,8,33,addicted
8255,12,31,2,2,67,1,15,3,9,19,addicted
8256,6,33,2,0,75,0,41,5,4,30,addicted
8257,12,34,1,0,63,2,39,8,8,39,addicted
8258,2,26,1,1,44,0,45,12,1,23,not addicted
8259,4,24,0,1,59,1,47,4,3,13,not addicted
8260,9,36,1,0,54,1,21,5,6,31,addicted
8261,10,29,2,1,59,0,17,7,6,33,addicted
8262,10,43,4,1,69,1,21,3,7,32,addicted
8263,6,21,3,0,44,0,31,4,4,31,not addicted
8264,8,36,3,2,63,2,22,2,6,30,addicted
8265,11,40,3,3,66,1,19,5,8,34,addicted
8266,11,28,4,2,65,0,16,8,7,26,addicted
8267,4,27,0,4,68,0,34,3,3,28,addicted
8268,7,32,3,1,59,3,27,3,5,25,addicted
8269,3,23,0,2,49,0,48,11,2,18,not addicted
8270,11,31,4,0,61,1,36,2,8,29,addicted
8271,10,22,1,0,37,0,54,7,6,28,not addicted
8272,1,34,1,1,52,1,43,7,0,29,not addicted
8273,3,29,0,0,43,0,42,8,2,16,not addicted
8274,4,43,3,4,72,2,32,6,3,33,addicted
8275,5,28,0,1,44,1,46,6,3,32,not addicted
8276,5,36,1,1,78,2,36,6,3,23,addicted
8277,8,34,3,0,67,1,20,8,5,25,addicted
8278,4,28,1,3,52,1,29,9,3,27,not addicted
8279,12,31,4,2,73,0,24,5,8,35,addicted
8280,7,37,1,1,62,1,20,5,5,21,addicted
8281,12,38,1,1,75,0,34,5,8,25,addicted
8282,8,43,3,2,61,0,32,6,5,36,addicted
8283,1,25,0,0,49,1,32,4,0,24,not addicted
8284,2,26,0,0,60,0,45,4,1,21,not addicted
8285,2,27,0,3,55,1,37,3,1,27,not addicted
8286,8,31,3,1,64,0,20,6,5,42,addicted
8287,11,37,3,2,73,2,24,5,8,26,addicted
8288,7,36,0,4,73,2,25,5,5,33,addicted
8289,8,23,1,1,62,2,26,9,6,25,not addicted
8290,9,30,5,1,79,3,41,4,6,34,addicted
8291,5,26,1,1,45,0,21,9,3,21,not addicted
8292,10,28,0,0,62,2,23,7,6,23,addicted
8293,10,40,2,0,68,0,30,6,6,37,addicted
8294,6,23,2,0,40,1,34,7,4,31,not addicted
8295,8,31,2,2,77,0,39,1,5,19,addicted
8296,11,27,2,2,44,0,24,5,7,30,not addicted
8297,12,33,3,1,85,1,25,5,8,32,addicted
8298,4,28,1,0,37,0,49,4,3,24,not addicted
8299,6,26,2,0,59,1,38,10,4,35,not addicted
8300,3,26,0,1,52,1,37,5,2,21,not addicted
8301,4,42,2,3,69,1,16,6,3,18,addicted
8302,4,38,1,1,65,2,32,3,3,29,addicted
8303,4,38,2,3,71,2,27,6,3,46,addicted
8304,6,21,1,1,54,1,49,7,4,14,not addicted
8305,8,38,4,2,67,0,20,4,5,29,addicted
8306,10,30,2,1,74,0,21,8,7,43,addicted
8307,12,27,1,0,75,1,40,8,9,26,addicted
8308,7,42,2,0,63,0,33,4,5,37,addicted
8309,7,41,2,2,71,0,18,4,5,22,addicted
8310,3,26,1,2,46,1,22,7,2,20,not addicted
8311,10,19,2,1,46,1,49,3,6,23,not addicted
8312,4,34,2,1,63,1,18,2,3,37,addicted
8313,1,27,0,1,60,2,30,6,0,25,not addicted
8314,12,41,1,0,62,2,34,5,8,34,addicted
8315,10,29,0,0,46,0,50,8,6,26,not addicted
8316,6,44,0,2,71,1,23,3,4,33,addicted
8317,6,26,2,0,55,0,23,7,4,20,not addicted
8318,4,38,4,3,61,1,42,6,3,43,addicted
8319,12,36,0,1,70,1,30,8,9,31,addicted
8320,7,33,1,1,62,0,38,8,5,24,addicted
8321,11,32,0,1,74,0,23,7,8,23,addicted
8322,10,23,0,0,45,1,27,3,6,35,not addicted
8323,8,40,4,2,68,2,28,7,5,29,addicted
8324,6,41,0,3,78,2,38,7,4,27,addicted
8325,8,30,2,1,71,1,26,4,5,31,addicted
8326,4,45,2,1,52,3,31,8,3,33,addicted
8327,10,33,2,1,81,2,30,4,7,35,addicted
8328,6,17,2,1,54,0,33,8,4,24,not addicted
8329,11,32,4,0,60,0,39,3,7,25,addicted
8330,3,28,1,0,48,1,53,10,2,25,not addicted
8331,8,24,1,0,46,2,48,5,5,23,not addicted
8332,3,39,1,0,67,2,19,5,2,35,addicted
8333,11,33,1,0,57,2,30,5,7,36,addicted
8334,11,42,0,2,70,0,31,2,7,33,addicted
8335,6,24,0,0,47,1,27,6,4,29,not addicted
8336,12,33,4,2,87,0,32,4,9,30,addicted
8337,4,35,2,1,65,2,43,5,3,27,addicted
8338,1,28,1,0,50,1,28,3,0,30,not addicted
8339,4,33,1,0,82,2,40,4,3,35,addicted
8340,1,26,0,0,55,1,50,7,0,23,not addicted
8341,6,35,0,0,85,4,23,5,4,34,addicted
8342,5,31,1,0,51,0,54,6,3,25,not addicted
8343,7,39,4,1,62,2,35,8,5,23,addicted
8344,1,14,1,1,54,0,23,7,0,27,not addicted
8345,3,25,0,2,87,1,15,6,2,32,addicted
8346,4,20,1,2,79,1,16,3,3,35,addicted
8347,3,27,0,0,45,0,21,8,2,22,not addicted
8348,5,53,5,0,64,1,38,6,3,41,addicted
8349,7,31,2,0,33,1,46,5,4,35,not addicted
8350,5,34,2,3,80,3,43,4,4,36,addicted
8351,11,29,0,0,76,0,42,4,8,24,addicted
8352,3,31,2,0,52,2,32,2,2,23,not addicted
8353,8,36,1,1,51,2,23,6,5,27,not addicted
8354,3,19,1,1,47,1,32,5,1,22,not addicted
8355,8,37,4,2,58,1,37,6,5,31,addicted
8356,4,38,5,2,51,1,34,5,3,36,addicted
8357,10,21,1,0,35,0,25,10,7,20,not addicted
8358,6,23,2,2,54,0,36,8,4,31,not addicted
8359,5,39,1,1,53,0,17,3,4,30,addicted
8360,5,37,0,2,74,1,40,6,3,25,addicted
8361,9,14,2,1,51,1,54,10,6,27,not addicted
8362,4,30,2,2,73,0,24,4,3,20,addicted
8363,6,36,2,1,67,0,44,6,4,31,addicted
8364,6,28,2,0,70,2,19,3,4,29,addicted
8365,6,19,1,0,34,1,52,4,4,28,not addicted
8366,5,23,1,3,71,1,29,11,3,44,addicted
8367,11,28,1,0,72,0,20,8,7,28,addicted
8368,10,42,1,1,63,1,15,5,6,28,addicted
8369,4,27,1,0,55,0,51,3,3,22,not addicted
8370,9,35,2,0,75,0,16,5,6,30,addicted
8371,5,32,2,2,67,0,41,10,4,38,addicted
8372,11,48,5,1,64,1,21,6,7,33,addicted
8373,1,32,1,2,47,0,49,7,0,28,not addicted
8374,10,22,3,1,60,2,18,3,7,33,addicted
8375,2,23,0,0,47,1,32,7,1,34,not addicted
8376,7,23,1,0,54,0,22,7,5,23,not addicted
8377,4,26,3,0,54,0,26,2,3,29,not addicted
8378,11,34,4,2,64,1,37,8,7,23,addicted
8379,8,26,1,0,55,0,44,6,5,24,not addicted
8380,8,18,2,0,52,2,53,4,5,25,not addicted
8381,4,35,2,1,38,0,29,4,3,18,not addicted
8382,3,24,2,0,54,1,44,7,2,24,not addicted
8383,10,26,2,1,72,2,36,6,6,24,addicted
8384,11,38,3,0,68,2,33,5,8,30,addicted
8385,7,36,1,3,88,1,34,3,5,36,addicted
8386,10,22,2,1,61,2,43,5,6,33,addicted
8387,12,28,0,3,84,0,40,2,8,27,addicted
8388,3,24,0,1,55,0,35,7,2,17,not addicted
8389,9,33,5,1,67,1,15,8,6,33,addicted
8390,12,29,2,0,73,3,16,8,8,30,addicted
8391,4,35,0,1,67,2,30,5,3,25,addicted
8392,8,33,2,1,76,2,34,1,5,29,addicted
8393,9,39,3,0,67,1,18,3,6,27,addicted
8394,2,26,1,2,64,0,29,6,1,24,not addicted
8395,8,29,1,1,40,0,36,7,5,20,not addicted
8396,8,27,0,0,64,2,18,0,5,25,addicted
8397,9,32,3,1,74,3,26,6,6,32,addicted
8398,2,30,0,1,53,1,21,7,1,26,not addicted
8399,11,40,1,1,52,1,37,6,7,36,addicted
8400,12,24,1,1,86,0,29,6,8,20,addicted
8401,2,21,2,1,52,1,27,5,0,22,not addicted
8402,10,27,1,2,61,0,43,6,6,47,addicted
8403,4,30,0,2,78,1,35,5,3,24,addicted
8404,10,34,0,0,96,1,38,4,6,22,addicted
8405,8,32,2,0,61,0,33,7,6,22,addicted
8406,5,17,0,2,42,2,45,5,3,23,not addicted
8407,7,38,2,2,78,1,15,5,5,26,addicted
8408,7,33,4,1,72,1,16,6,5,26,addicted
8409,8,20,0,0,50,2,30,8,5,17,not addicted
8410,7,34,0,1,90,0,38,0,5,34,addicted
8411,6,23,2,1,54,1,22,2,4,21,not addicted
8412,5,37,1,0,56,1,22,6,4,27,not addicted
8413,6,33,3,0,74,1,26,5,4,31,addicted
8414,6,43,2,2,72,2,38,3,4,29,addicted
8415,6,35,4,2,69,3,22,4,4,36,addicted
8416,11,26,2,0,54,2,40,3,7,23,not addicted
8417,8,21,0,1,47,2,39,6,5,24,addicted
8418,1,28,3,0,62,1,50,8,0,24,not addicted
8419,2,27,1,1,49,0,41,5,1,21,not addicted
8420,4,28,2,2,84,0,27,7,3,27,addicted
8421,6,30,2,0,50,1,38,1,4,26,not addicted
8422,5,32,1,0,47,1,35,5,4,33,not addicted
8423,7,33,2,0,74,0,21,7,5,28,addicted
8424,8,20,2,0,59,0,31,7,5,25,not addicted
8425,8,52,2,0,56,2,20,5,5,32,addicted
8426,12,35,0,0,62,1,40,7,9,34,addicted
8427,4,38,3,1,81,0,42,5,3,16,addicted
8428,4,28,2,1,57,1,46,7,3,34,not addicted
8429,3,22,0,1,48,2,24,8,2,28,not addicted
8430,5,37,0,2,60,2,29,7,4,27,addicted
8431,9,36,3,2,78,1,42,5,6,26,addicted
8432,7,32,1,1,69,1,40,5,5,21,addicted
8433,2,25,0,1,49,0,34,6,0,30,not addicted
8434,1,17,3,1,33,2,20,5,0,25,not addicted
8435,4,18,0,1,45,0,22,7,3,17,not addicted
8436,4,23,1,1,43,1,38,6,3,24,not addicted
8437,8,31,2,3,64,1,25,6,5,31,addicted
8438,9,25,2,3,66,1,41,4,6,32,addicted
8439,6,20,1,0,53,0,48,8,4,16,not addicted
8440,7,18,1,0,45,1,51,4,5,20,not addicted
8441,2,26,2,0,52,1,50,8,0,27,not addicted
8442,4,32,2,1,47,1,47,7,3,22,not addicted
8443,10,30,3,1,60,1,38,6,7,30,addicted
8444,4,41,1,0,66,0,42,5,3,38,addicted
8445,4,35,4,3,67,1,19,6,3,31,addicted
8446,3,30,1,0,52,0,43,3,2,33,not addicted
8447,12,32,5,1,81,0,26,2,8,34,addicted
8448,10,31,0,4,67,0,39,6,7,30,addicted
8449,9,34,1,3,79,1,24,7,6,29,addicted
8450,4,24,2,1,41,2,46,6,3,25,not addicted
8451,5,39,2,1,78,2,33,6,3,27,addicted
8452,4,28,0,1,38,1,41,7,3,23,not addicted
8453,3,24,2,0,54,1,39,9,2,23,not addicted
8454,11,27,0,2,68,3,35,7,8,37,addicted
8455,8,38,0,1,61,2,19,7,5,31,addicted
8456,5,39,4,2,62,1,19,8,3,38,addicted
8457,11,32,4,3,66,1,34,3,7,37,addicted
8458,7,42,3,2,61,0,43,6,5,28,addicted
8459,11,45,2,1,74,1,24,5,7,32,addicted
8460,5,32,0,0,69,2,34,5,4,32,addicted
8461,8,18,0,1,45,1,44,7,6,29,not addicted
8462,10,25,0,1,31,0,22,3,6,23,not addicted
8463,7,33,3,4,68,2,19,4,5,28,addicted
8464,12,39,2,3,48,2,26,5,8,30,addicted
8465,4,31,0,0,63,2,35,8,3,30,addicted
8466,12,36,0,1,69,2,22,7,9,27,addicted
8467,10,41,2,0,70,0,19,4,6,34,addicted
8468,3,27,1,0,55,1,35,9,2,26,not addicted
8469,4,34,3,1,74,0,39,3,3,30,addicted
8470,8,37,2,1,60,1,45,3,5,31,addicted
8471,7,27,3,0,44,0,30,7,4,17,not addicted
8472,9,31,3,2,79,1,27,5,6,28,addicted
8473,9,26,2,1,53,0,35,9,6,23,not addicted
8474,10,38,2,2,54,1,38,7,6,22,addicted
8475,7,23,2,0,46,0,33,8,5,21,not addicted
8476,11,35,1,0,77,2,18,7,7,29,addicted
8477,2,33,0,0,56,2,25,6,1,17,not addicted
8478,9,22,1,0,46,0,43,7,5,28,not addicted
8479,7,31,3,0,39,0,40,5,5,18,not addicted
8480,4,38,0,1,81,1,16,8,3,33,addicted
8481,11,35,3,1,67,2,18,4,7,40,addicted
8482,11,32,3,2,73,4,20,7,7,21,addicted
8483,10,48,1,1,80,2,18,5,7,30,addicted
8484,10,23,0,1,70,1,49,5,6,27,not addicted
8485,6,23,0,0,48,2,47,7,4,29,not addicted
8486,8,43,4,1,56,2,16,3,5,27,addicted
8487,9,20,1,1,49,0,47,5,6,20,not addicted
8488,6,24,0,1,72,0,27,5,4,38,addicted
8489,11,40,3,0,72,0,20,7,8,43,addicted
8490,5,26,2,2,43,0,21,8,3,31,not addicted
8491,4,24,4,2,60,1,16,5,3,37,addicted
8492,8,25,0,2,64,1,26,6,5,29,addicted
8493,1,20,0,1,60,0,53,7,0,24,not addicted
8494,2,24,0,0,47,0,37,5,1,29,not addicted
8495,12,35,2,2,73,2,18,10,9,34,addicted
8496,5,38,1,0,65,2,25,3,3,31,addicted
8497,7,34,3,0,70,1,17,5,4,28,addicted
8498,7,28,2,1,42,1,39,6,5,26,not addicted
8499,2,29,0,0,47,0,32,8,0,26,not addicted
8500,9,28,0,1,75,2,32,6,5,38,addicted
8501,1,22,1,0,54,0,23,3,0,18,not addicted
8502,7,22,1,2,55,1,29,5,4,27,not addicted
