,daily_screen_time,app_sessions,notifications_number,night_usage,age,productivity_hours,stress_level,apps_installed,addicted
8946,7.4,16,39,0.900468723,44,7.066632341,65.74952085,19,not addicted
8947,8.554481101,32,69,0.092413517,43,7.315664466,37.64017592,30,not addicted
8948,9,28,27,1.166380239,30,8.512746793,64.24462448,31,not addicted
8949,9.68,27,84,2.279914224,43,6.249863136,63.07417481,34,addicted
8950,8.712927969,25,53,1.118821328,31,7.418873113,60.65503007,28,not addicted
8951,4.36777212,29,49,0,49,8.484011353,35.88685979,24,not addicted
8952,5.184598683,35,73,0,20,5.751127429,26.13014067,31,addicted
8953,6.360777142,36,68,0.72679619,16,8.345578079,25.07622443,34,addicted
8954,7.153278224,27,80,0.858879704,39,4.974541135,42.41049204,30,addicted
8955,11.15232287,36,79,2.525387145,19,6.111515129,69.1442398,32,addicted
8956,4.511183039,24,55,0,37,2.764077689,22.34865203,24,not addicted
8957,6.93,17,41,0.821292476,51,6.138776985,44.34206883,28,not addicted
8958,10.85902849,43,79,3.476504749,21,4.164812766,68.45042628,36,addicted
8959,7.100367577,21,57,0.850061263,19,3.544986777,33.50194099,29,addicted
8960,9.38124695,18,54,1.230207825,36,6.197485641,60.23719451,17,not addicted
8961,7.581373871,35,75,0.930228979,38,4.866393988,42.81612299,31,addicted
8962,8.770349772,31,75,0.128391629,26,7.65000955,45.62228963,33,addicted
8963,7.314582369,27,50,0,28,6.393687569,51.76,20,not addicted
8964,10.00119642,23,55,2.333532736,52,6.611504394,52.23726639,26,not addicted
8965,3.364830778,21,49,0,52,8.771666205,15.62230877,34,not addicted
8966,6.910063975,33,69,0.818343996,38,3.036025425,42.18089235,40,addicted
8967,8.88971803,17,54,0.148286338,31,5.68715581,67.08142439,27,not addicted
8968,9.6,32,73,3.266847624,16,5.096392039,59.53435524,38,addicted
8969,12.47885787,40,48,0.746476311,38,10.26414417,80.15603053,21,not addicted
8970,6.826925999,33,93,1.804487667,27,6.851178732,37.98513064,27,addicted
8971,12.43844529,25,51,1.739740881,49,7.960755188,73.85,27,not addicted
8972,6.02292852,27,61,1.670488087,27,6.975561383,35.64879878,37,addicted
8973,11.98593923,34,75,0.664323206,19,7.146653118,74.84869777,29,addicted
8974,10.45240138,40,78,3.408733563,25,5.852016213,59.75473255,30,addicted
8975,5.259624261,29,63,2.54327071,39,6.669999943,44.95774442,32,addicted
8976,8.921117712,33,51,1.153519619,20,9.813416881,49.79504389,27,not addicted
8977,7.846292493,44,74,2.974382082,36,3.146379432,30.00534361,30,addicted
8978,9.876753781,36,62,0.312792297,37,3.371398302,86.69,33,addicted
8979,7.330185235,28,39,0,38,8.836315655,40.7074245,23,not addicted
8980,7.078261323,34,57,0.846376887,36,3.656584894,55.6,23,addicted
8981,12.10728375,31,53,0.684547291,28,4.702395421,86.69161091,20,not addicted
8982,7.703837317,27,59,0,48,6.472607156,55.67516702,29,not addicted
8983,10.48,34,67,0.413211162,25,5.90098639,60.89532964,33,addicted
8984,7.323945545,21,63,2.887324257,38,6.14334241,46.81052147,26,addicted
8985,12.99998978,39,63,3.83333163,43,0.362744895,65.25483657,31,addicted
8986,5.964996112,44,61,0.660832685,38,7.995073887,55.69145441,38,addicted
8987,6.157569406,32,71,0.692928234,33,5.574097001,28.42735646,25,not addicted
8988,12.57355154,46,72,1.762258591,16,8.873049519,72.9,29,addicted
8989,6.665160827,37,72,0,42,6.049493244,40.98082983,26,addicted
8990,12.80322292,25,53,1.800537153,20,7.946280123,75.74493996,25,not addicted
8991,10.67552174,30,82,1.44592029,17,6.671563359,57.48439761,33,addicted
8992,7.53605088,40,57,0,34,6.697169526,59.1596958,26,addicted
8993,2.560119584,36,78,0.093353264,27,5.475139642,24.86351034,31,addicted
8994,7.942045087,22,73,0.990340848,36,6.161023602,50.87274257,23,not addicted
8995,8.304890161,22,53,1.050815027,26,1.800223472,45.8338104,31,not addicted
8996,11.5016532,28,65,2.583608867,28,4.532137936,79.65267792,24,addicted
8997,12.76534153,36,76,2.794223588,35,2.767765684,71.94736284,24,addicted
8998,5.945038463,39,77,1.65750641,31,12.78519592,51.37,42,addicted
8999,10.40354529,35,54,2.400590882,15,6.055610458,63.53348091,36,addicted
9000,10.29620647,21,44,1.382701078,24,8.614890763,74.07505408,25,not addicted
9001,11.22023811,19,48,0.536706351,39,4.943089837,66.18322538,25,not addicted
9002,9.496069736,31,46,1.249344956,39,8.035766591,57.69175024,39,addicted
9003,2.17,35,90,1.028751155,23,6.612710531,25.28925218,33,addicted
9004,7.533732702,26,38,0.922288784,52,7.096962576,67.14164773,25,not addicted
9005,4.532877275,49,72,1.422146213,17,5.780183409,42.80093183,35,addicted
9006,7.392182681,34,55,0,20,4.43856731,53.12444228,23,addicted
9007,10.94001271,30,65,0.490002118,15,2.294641716,71.53291058,26,addicted
9008,8.915452508,30,46,1.152575418,34,5.746525655,48.42322814,27,not addicted
9009,11.4442726,32,92,1.574045433,26,6.147614871,71.61793301,33,addicted
9010,9.025261762,23,39,0.17087696,25,7.543475408,45.02107873,23,not addicted
9011,4.105022181,37,67,0,19,2.187891067,28.38795442,25,addicted
9012,1,31,62,0,43,7.22002533,10.40050661,28,not addicted
9013,8.446426285,24,44,0.074404381,36,4.019577429,31.0701063,27,not addicted
9014,7.358220601,27,63,0.893036767,34,3.019369305,44.54,30,addicted
9015,5.069162782,26,66,0.51152713,27,8.20743745,34.56372568,24,not addicted
9016,2.898118251,25,66,0.149686375,50,3.958145071,16.55161093,25,not addicted
9017,5.79577036,22,65,0,42,7.179024419,38.35511055,28,not addicted
9018,7.416525545,23,62,0.902754258,37,4.329138878,31.08193084,25,not addicted
9019,10,17,49,0.332938912,25,8.612067847,52.22715777,22,not addicted
9020,8.57,26,67,1.094315541,27,4.517469082,61.7447411,20,addicted
9021,12.82420174,16,29,0.804033624,28,8.000285833,76.95092711,26,not addicted
9022,4.893187832,43,59,1.482197972,43,5.169939491,32.7579168,28,addicted
9023,10.64317668,34,53,2.440529446,19,3.72673942,58.39384845,25,addicted
9024,8.141896229,29,61,1.023649372,30,3.009747012,49.04631761,37,addicted
9025,10.08400737,43,78,0.347334562,30,6.84899391,37.48392243,19,addicted
9026,6.69045541,36,80,3.781742568,22,5.423005969,48.60285185,36,addicted
9027,11.21504112,29,62,1.535840187,24,6.903966419,85.36957512,31,addicted
9028,8.89,45,58,2.147612379,41,7.467491225,42.66387016,26,addicted
9029,5.961665045,23,62,0.660277508,26,9.529833906,26.3666684,19,not addicted
9030,7.963927913,41,73,1.993987986,41,9.220439949,52.19236646,29,addicted
9031,7.281332423,24,59,0.880222071,29,11.73693965,58.42678744,28,not addicted
9032,9.47,26,64,2.244589175,27,7.998951341,56.78423714,40,addicted
9033,4.460669752,42,72,2.410111625,32,7.38534099,14.4708383,29,addicted
9034,7.911944894,33,79,0.985324149,19,6.895691382,45.385497,31,addicted
9035,9.185921758,15,40,0.197653626,52,4.48503396,44.81620974,27,not addicted
9036,8.1,31,56,1.016511654,26,6.665576854,41.9059566,23,addicted
9037,12.04082373,39,73,0.673470622,15,5.84797945,69.20453141,36,addicted
9038,10.32206832,22,64,2.387011387,35,6.535337706,52.63916405,35,addicted
9039,7.98,32,52,0,16,8.611047138,40.08628842,27,addicted
9040,8.65,33,68,0.108344549,18,6.037267,52.64574376,27,addicted
9041,8.89,40,63,2.147832776,19,7.107517906,55.47233805,24,addicted
9042,9.209898813,33,48,0.201649802,45,6.288009833,41.01958954,18,not addicted
9043,2.523026013,27,56,0.087171002,46,6.198190861,19.1019733,27,not addicted
9044,7.095421113,37,77,0,36,3.809033068,38.75318804,32,addicted
9045,3.546682795,22,51,0.257780466,47,10.36013076,28.48271201,35,not addicted
9046,11.83484284,33,57,0.639140474,35,4.39024876,78.81403226,39,addicted
9047,7.81745144,24,77,0.96957524,33,3.72772941,41.45929683,39,addicted
9048,7.419977151,45,42,0.903329525,27,6.307073847,50.66133985,17,not addicted
9049,10.690392,26,55,2.448398666,28,6.58152198,55.77279158,29,addicted
9050,9.266974392,26,42,0.211162399,26,8.661881031,68.83946698,22,not addicted
9051,4.614096457,30,50,0,54,5.6004319,19.69321673,19,not addicted
9052,7.787283912,35,77,1.964547319,39,5.176374804,50.25119956,36,addicted
9053,6.99449908,48,70,0.832416513,39,6.906195428,40.09090304,24,addicted
9054,2.766401334,24,53,0,33,8.491552743,6.429462863,17,not addicted
9055,5.9291713,40,54,0,42,7.450457881,44.58418542,29,addicted
9056,7.449379034,33,70,0.908229839,38,6.692934096,38.55495612,31,addicted
9057,7.655147206,41,74,0.942524534,39,3.149963918,28.93016158,35,addicted
9058,3.553305729,42,77,2.258884288,28,3.558993318,0,30,addicted
9059,11.45499675,23,49,0.575832792,23,7.562477653,59.97953355,34,not addicted
9060,7.693690823,29,68,0,39,5.68795421,59.92122913,19,not addicted
9061,8.11,29,40,1.018776538,39,7.628869234,61.25334005,27,not addicted
9062,9.2,32,58,1.200320819,20,5.640700799,48.02556547,25,addicted
9063,5.635771238,25,42,0.605961873,26,3.812772543,30.07007828,25,not addicted
9064,9.37,39,56,2.228177987,40,5.767543462,51.56527676,28,addicted
9065,6.898776062,29,73,0.816462677,19,8.333283927,28.05833492,29,not addicted
9066,5.310243378,24,62,1.55170723,26,3.525584064,22.37314155,33,addicted
9067,9.72034248,33,72,2.286723747,43,4.49057476,68.13355007,32,addicted
9068,12.47502158,23,54,1.745836929,54,6.251943936,79.88900817,31,not addicted
9069,10.17448812,41,64,1.362414687,27,3.136544429,63.77781731,35,addicted
9070,10.7689327,30,72,0.461488783,43,2.332426694,51.26213006,24,addicted
9071,6.43810818,31,81,0.739684697,31,4.050351607,39.63568122,34,addicted
9072,3.207140812,25,59,0,28,3.848077515,0,24,not addicted
9073,12.47041257,26,58,1.745068761,31,6.421401346,83.25050231,25,not addicted
9074,14.16354467,23,75,3.027257445,33,6.12928745,87.56701702,26,addicted
9075,12.62842032,32,45,3.771403387,18,4.327383774,62.31819741,38,addicted
9076,6.992642183,33,71,1.832107031,33,8.808212779,58.12,30,addicted
9077,4.536096984,26,47,0,54,1.10191767,9.254935311,21,not addicted
9078,4.8,40,54,2.467158651,22,5.265153091,34.12077326,39,addicted
9079,2.948802297,33,45,0,48,5.277585884,23.24453147,27,not addicted
9080,7.677864145,22,59,0,22,5.38016478,33.67048048,20,not addicted
9081,12.81703387,27,77,1.802838979,38,6.981074655,76.52369634,15,addicted
9082,7.58,33,73,1.929168684,32,5.181586079,29.0817942,33,addicted
9083,8.906968701,31,88,1.15116145,40,4.576812842,24.97806904,32,addicted
9084,12.12679089,28,63,1.687798482,51,4.466061887,62.08198309,21,not addicted
9085,6.787714065,33,75,0.797952344,17,5.691687529,34.56003496,32,addicted
9086,14.10659437,20,33,2.017765728,35,6.32212809,91.08212803,31,not addicted
9087,13.97628322,18,45,1.996047204,47,9.033704043,84.53178019,27,not addicted
9088,7.606665984,39,68,0.934444331,39,4.04677273,46.5754505,33,addicted
9089,6.267397208,24,65,0,48,6.492789188,27.46016701,23,not addicted
9090,10.09171414,44,61,2.348619023,20,5.734994348,55.25017179,25,addicted
9091,6.957425172,24,64,0,24,7.535036695,32.44528494,37,not addicted
9092,4.530334349,29,54,0,29,5.387512996,14.93226602,17,not addicted
9093,11.84371596,37,58,2.640619327,27,3.703150287,65.12530149,31,addicted
9094,11.64934216,18,53,1.608223694,35,7.037256193,70.64117682,28,not addicted
9095,8.466534811,22,45,1.077755802,32,7.71368074,45.07282367,26,not addicted
9096,4.211405739,16,52,0,23,5.838248665,22.03340774,35,not addicted
9097,4.311421246,36,61,2.385236874,30,3.347457405,32.81767559,25,addicted
9098,8.321687865,45,69,2.053614644,33,5.749622791,44.922583,32,addicted
9099,6.500386896,31,41,0,44,8.333016685,25.66,27,not addicted
9100,6.976721204,25,63,1.829453534,32,4.281726761,47.49486244,18,addicted
9101,11.06588947,17,57,0.510981578,37,5.132924824,69.05383328,23,not addicted
9102,10.19953795,32,44,1.366589659,41,4.164329749,64.4838227,25,not addicted
9103,12.13442804,32,72,2.68907134,23,6.312919329,79.06495482,41,addicted
9104,5.02813033,29,55,0,26,9.228320764,34.73519725,19,not addicted
9105,6.970425294,39,51,0,52,8.014364346,42.10983869,18,not addicted
9106,10.27694509,28,62,1.379490848,29,4.195726331,85.57619715,27,addicted
9107,9.344235023,44,81,2.224039171,20,7.357515627,43.21572268,33,addicted
9108,12.59714115,40,73,1.766190191,38,5.706791361,69.72,38,addicted
9109,9.261610118,19,55,0.210268353,22,8.483667182,65.24300435,26,not addicted
9110,13.54432731,25,34,0.924054552,27,6.071293146,82.69182679,20,not addicted
9111,9.620053405,23,62,0.270008901,25,8.378961517,65.29955077,26,not addicted
9112,11.18650234,24,44,0.531083724,52,4.084878215,68.82,21,not addicted
9113,7.02945516,37,66,3.838242527,20,2.687028276,55.91729647,28,addicted
9114,8.042861636,35,77,1.007143606,38,7.496244572,38.18206126,26,addicted
9115,10.73283321,24,74,3.455472202,21,5.671229945,77.82159816,33,addicted
9116,12.83893451,23,47,0.806489085,23,5.585498247,88.743572,24,not addicted
9117,10.18771085,31,56,0.364618475,41,3.394855443,49.02337395,23,not addicted
9118,7.750484684,41,73,2.958414114,19,9.315332705,52.8095622,35,addicted
9119,12.13200509,21,38,0.688667515,23,3.978480034,72.36163121,27,not addicted
9120,1.424064031,20,60,0.904010672,39,4.69670899,2.478563996,22,not addicted
9121,3.733296495,29,45,0.288882749,31,6.055690405,3.513587076,26,not addicted
9122,10.04490267,27,74,1.340817112,21,2.494593164,50.16127931,32,addicted
9123,8.042325069,33,55,2.007054178,20,6.35405607,55.33507181,24,addicted
9124,9.816540953,21,40,1.302756826,30,7.406920635,67.03765841,28,not addicted
9125,8.193222567,22,39,0.032203761,35,6.89464476,47.0522306,14,not addicted
9126,9.712837084,15,51,0.285472847,42,3.408492572,66.44687393,23,not addicted
9127,5.556791537,37,55,0,39,9.472630039,42.79335,29,addicted
9128,9.711458258,22,51,1.285243043,35,6.077319979,59.81514914,27,not addicted
9129,10.98324358,43,78,0.497207264,39,6.638833188,58.67612527,29,addicted
9130,11.66165181,28,52,2.610275302,23,6.220527056,74.380452,22,not addicted
9131,14.04,29,33,1.006777147,36,8.243492354,89.11382438,30,not addicted
9132,8.73,22,48,0.122049222,20,4.336972195,59.13321589,27,not addicted
9133,8.821733261,19,41,2.136955543,25,3.432701635,61.58443226,21,not addicted
9134,3.430482607,46,68,1.238413768,44,4.318917714,6.961249926,30,addicted
9135,6.405765797,38,75,0.734294299,26,4.745035377,33.33530233,31,addicted
9136,7.420753778,40,62,1.903458963,40,5.050689327,25.53830921,25,addicted
9137,11.15095866,37,66,1.525159776,15,5.373498019,74.37571232,36,addicted
9138,6.166996628,37,80,1.694499438,35,6.893844276,34.87886529,29,addicted
9139,10.38902006,33,63,1.39817001,37,3.215407035,66.64226106,42,addicted
9140,8,23,56,0.999189142,50,6.262160626,33.21402161,28,not addicted
9141,7.468495655,24,46,0,25,9.700490425,58.82078242,21,not addicted
9142,8.746681907,19,49,1.124446985,32,9.402830418,40.5366998,30,not addicted
9143,6.826530883,31,45,0.804421814,35,6.387281652,48.70481834,22,not addicted
9144,6.712888256,21,57,0.785481376,27,5.058975085,41.45683124,19,not addicted
9145,2.885642283,33,72,1.147607047,31,0.905278611,15.41942592,19,addicted
9146,7.256137378,42,64,0.876022896,39,7.864919947,40.8352232,33,addicted
9147,6.560095562,39,61,0,21,6.680968495,32.97994328,33,addicted
9148,6.452057032,23,69,0.742009505,30,8.647598088,51.66430396,26,not addicted
9149,9.250619188,32,50,1.208436531,50,5.006306417,55.62984347,27,not addicted
9150,9.98,24,45,1.329315976,26,3.365389235,47.16315985,23,not addicted
9151,8.696583514,35,65,4.116097252,22,7.808019899,48.34,33,addicted
9152,10.98624557,29,61,0.497707595,36,6.064169514,67.2008637,33,not addicted
9153,9.726685777,30,61,0.287780963,37,7.448902641,67.33816748,29,not addicted
9154,7.114831431,36,83,0.852471905,19,4.69769014,36.64279138,22,addicted
9155,6.61,33,62,0.768571857,40,4.731111722,34.2908213,26,addicted
9156,8.93846671,33,82,0.156411118,40,3.011716064,53.86512153,34,addicted
9157,9.72130133,34,64,0.286883555,22,2.43671241,67.06205618,31,addicted
9158,12.19353292,32,67,1.698922154,31,2.315622732,59.47365217,38,addicted
9159,11.57351913,32,28,1.595586522,20,4.252677315,74.49466112,20,not addicted
9160,6.37558098,26,52,0.729263497,34,5.767968735,33.61286058,32,not addicted
9161,7.69398116,39,65,0.94899686,36,3.837783709,42.91956114,32,addicted
9162,10.01305341,27,82,0.335508902,41,6.000787873,80.09407794,40,addicted
9163,11.20399333,32,53,1.533998889,35,5.901765388,65.25926776,25,not addicted
9164,10.81690841,37,72,1.469484734,31,4.377346875,72.44838794,39,addicted
9165,7.81,17,46,0.968061084,37,7.359456919,54.03933738,23,not addicted
9166,4.237932043,41,74,1.372988674,36,3.409988043,13.62735312,28,addicted
9167,5.003190871,30,80,0.500531812,32,5.077302837,11.56520198,29,addicted
9168,8.817900543,33,85,1.136316757,30,8.410491046,61.11722418,33,addicted
9169,9.026676738,36,78,2.17111279,21,6.458226904,43.32459851,31,addicted
9170,4.70396188,21,68,0,27,4.167908523,11.58194173,17,addicted
9171,8.133708833,32,73,1.022284805,42,7.513081107,59.06387514,39,addicted
9172,9.89,34,79,0.315612178,15,3.490286633,49.16777109,30,addicted
9173,4.546320027,18,46,0,48,3.613741262,19.55274541,24,not addicted
9174,11.31499161,28,39,0.552498601,26,5.987186578,87.63368118,22,not addicted
9175,6.867406554,16,34,1.811234426,27,4.170132319,24.60708571,19,not addicted
9176,11.77283934,36,75,1.628806556,27,2.371856979,58.07417561,28,addicted
9177,6.399642663,29,58,0,50,7.770150929,33.80087455,18,not addicted
9178,4.920123551,21,58,0.486687259,36,4.87987158,27.11817291,25,not addicted
9179,6.62558903,42,77,2.770931505,41,7.553127359,30.81608136,35,addicted
9180,7.714555631,19,55,0,52,6.420672451,34.70078281,20,not addicted
9181,6.83456028,29,66,2.805760047,44,9.754997162,56.10730492,25,addicted
9182,7.35,22,47,0,30,8.131493062,46.74183565,27,not addicted
9183,9,23,47,1.166982575,44,9.292584372,59.86,22,not addicted
9184,7.486461891,25,50,0.914410315,26,2.931387412,43.54651958,26,not addicted
9185,7.801662818,39,68,0.966943803,42,5.144727474,49.7045264,20,addicted
9186,2.872320802,19,62,0,28,8.466450831,26.56294143,30,not addicted
9187,9.175094048,33,57,2.195849008,41,5.501850493,45.08757414,27,addicted
9188,7.732390107,20,55,0.955398351,29,6.132417998,49.04270061,25,not addicted
9189,12.83087894,20,56,0.80514649,30,7.348021157,83.94569678,19,not addicted
9190,5.181304498,28,56,0,52,7.772398673,46.53580045,29,not addicted
9191,2.575114015,24,64,0.095852336,46,11.97394549,34.92959389,22,not addicted
9192,9.854205482,22,54,1.309034247,33,3.034929898,59.82383086,35,not addicted
9193,9.039581055,38,58,1.173263509,28,4.569319475,65.62387583,22,addicted
9194,4.974700938,17,56,0,32,9.664916033,3.146526297,20,not addicted
9195,3.410753135,29,56,0.235125522,41,5.776141455,35.99,34,addicted
9196,12.61219019,26,47,0.768698365,52,4.637058169,68.41430454,30,not addicted
9197,12.24233117,27,53,2.707055195,41,4.879451276,71.04301254,30,not addicted
9198,1,33,53,0,54,6.220552242,10.41104484,25,not addicted
9199,6.625330912,25,47,0,53,7.923278816,38.2175618,26,not addicted
9200,12.99257616,28,37,0.832096027,49,8.09822669,79.91999078,21,not addicted
9201,6.571812327,26,47,0.761968721,32,5.793846484,55.30780364,25,not addicted
9202,6.528163298,32,75,1.754693883,42,5.807889977,35.32677933,30,addicted
9203,7.151722017,31,79,0,21,6.456538092,32.04109394,26,addicted
9204,4.637309079,26,77,0.439551513,31,6.906731929,45.95849305,21,addicted
